J2,J3,Energy,Sigma,A1,A2,A3,L,mL
0.0,-0.3,-0.6605112419224521,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
-0.3,-0.3,-0.8105112419224522,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
-0.15,-0.3,-0.7355112419224521,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
0.0,-0.3,-0.6605112419224521,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
0.14999999999999997,-0.3,-0.5855112419224522,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
0.3,-0.3,-0.5105112419224521,2.9303537344044917e-09,0.5237765768601081,0.0,0.14052703575638584,1.7720904175754768,1.7717686529646481
0.0,-0.15,-0.6293297879145769,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
-0.3,-0.15,-0.779329787914577,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
-0.15,-0.15,-0.7043297879145769,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
0.0,-0.15,-0.6293297879145769,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
0.14999999999999997,-0.15,-0.554329787914577,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
0.3,-0.15,-0.4793297879145769,3.7016499585317684e-10,0.524060139578812,0.0,0.14969577604007173,1.7895574127784837,1.7892482911687502
0.0,0.0,-0.5989940100247111,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
-0.3,0.0,-0.7489940100247111,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
-0.15,0.0,-0.673994010024711,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
0.0,0.0,-0.5989940100247111,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
0.14999999999999997,0.0,-0.5239940100247111,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
0.3,0.0,-0.44899401002471107,0.0,0.5241645757831879,0.0,0.0,1.8089767783605724,1.808679256364568
0.0,0.14999999999999997,-0.5695996301109416,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
-0.3,0.14999999999999997,-0.7195996301109416,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
-0.15,0.14999999999999997,-0.6445996301109416,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
0.0,0.14999999999999997,-0.5695996301109416,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
0.14999999999999997,0.14999999999999997,-0.49459963011094166,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
0.3,0.14999999999999997,-0.4195996301109416,1.9333066075169491e-10,0.5240450674694996,0.0,0.16936156788144777,1.8304311603352657,1.8301440421890263
0.0,0.3,-0.5412384847731224,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
-0.3,0.3,-0.6912384847731224,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
-0.15,0.3,-0.6162384847731224,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
0.0,0.3,-0.5412384847731224,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
0.14999999999999997,0.3,-0.46623848477312246,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
0.3,0.3,-0.3912384847731224,1.806009060934413e-09,0.5236630342177906,0.0,0.17965764414745022,1.8539737844018072,1.8536957772653637
